"","Region","Year","Taxon","Depth","Length"
"18331","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",86,41
"18332","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,43
"18333","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,37
"18334","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,63
"18335","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,56
"18336","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,47
"18337","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,44
"18338","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,31
"18339","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,26
"18340","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",86,25
"18341","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",86,26
"18342","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,34
"18343","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"18344","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,35
"18345","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"18346","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"18347","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"18348","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,27
"18349","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,30
"18350","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,37
"18351","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,23
"18352","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18353","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18354","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,23
"18355","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,34
"18356","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18357","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,23
"18358","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18359","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18360","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18361","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18362","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,23
"18363","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,21
"18364","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,24
"18365","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,23
"18366","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18367","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,22
"18368","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,21
"18369","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",140,17
"18370","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",140,15
"18371","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",140,15
"18372","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,35
"18373","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,36
"18374","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,50
"18375","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,52
"18376","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,33
"18377","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,46
"18378","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,34
"18379","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,34
"18380","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,47
"18381","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",140,52
"18382","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,38
"18383","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,40
"18384","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,42
"18385","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,44
"18386","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,39
"18387","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,41
"18388","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,35
"18389","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,39
"18390","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,36
"18391","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,41
"18392","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,48
"18393","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,39
"18394","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,43
"18395","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,40
"18396","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,39
"18397","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,44
"18398","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,41
"18399","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,41
"18400","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,51
"18401","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,48
"18402","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,43
"18403","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,37
"18404","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",140,38
"18405","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",140,39
"18406","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",140,44
"18407","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,39
"18408","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,38
"18409","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,34
"18410","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,38
"18411","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,38
"18412","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,35
"18413","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,25
"18414","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,38
"18415","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,33
"18416","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,36
"18417","South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",182,22
"18418","South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",182,39
"18419","South Shetland Is.",2003,"TREMATOMUS HANSONI",182,27
"18420","South Shetland Is.",2003,"TREMATOMUS SCOTTI",182,18
"18421","South Shetland Is.",2003,"TREMATOMUS SCOTTI",182,16
"18422","South Shetland Is.",2003,"TREMATOMUS BERNACCHII",182,27
"18423","South Shetland Is.",2003,"TREMATOMUS HANSONI",182,24
"18424","South Shetland Is.",2003,"TREMATOMUS HANSONI",182,20
"18425","South Shetland Is.",2003,"PAGETOPSIS MACROPTERUS",182,20
"18426","South Shetland Is.",2003,"NEOPAGETOPSIS IONAH",182,48
"18427","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,33
"18428","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,35
"18429","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,39
"18430","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,34
"18431","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,32
"18432","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,30
"18433","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,27
"18434","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,35
"18435","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,31
"18436","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,29
"18437","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,31
"18438","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,32
"18439","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,31
"18440","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,31
"18441","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,31
"18442","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,29
"18443","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,27
"18444","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",182,27
"18445","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,38
"18446","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,36
"18447","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,38
"18448","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,43
"18449","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,38
"18450","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,36
"18451","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,28
"18452","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,20
"18453","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,20
"18454","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",182,20
"18455","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,40
"18456","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,26
"18457","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,24
"18458","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,24
"18459","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,20
"18460","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,18
"18461","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,17
"18462","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,18
"18463","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,16
"18464","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,35
"18465","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,24
"18466","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,51
"18467","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,56
"18468","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,38
"18469","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,36
"18470","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,32
"18471","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,37
"18472","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,26
"18473","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,17
"18474","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,16
"18475","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",182,17
"18476","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,15
"18477","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,18
"18478","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,15
"18479","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,15
"18480","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,17
"18481","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,15
"18482","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,16
"18483","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,18
"18484","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,15
"18485","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,12
"18486","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,14
"18487","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,17
"18488","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,16
"18489","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",182,14
"18490","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,49
"18491","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,52
"18492","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,44
"18493","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,19
"18494","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,36
"18495","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,36
"18496","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,51
"18497","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,48
"18498","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,46
"18499","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,35
"18500","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,34
"18501","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,20
"18502","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,51
"18503","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,37
"18504","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",182,21
"18505","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,37
"18506","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,26
"18507","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,35
"18508","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,35
"18509","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,33
"18510","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,38
"18511","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,26
"18512","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,29
"18513","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,29
"18514","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,28
"18515","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,25
"18516","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",182,27
"18517","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,18
"18518","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,16
"18519","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,15
"18520","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,16
"18521","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,16
"18522","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,13
"18523","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",182,13
"18524","South Shetland Is.",2003,"DISSOSTICHUS MAWSONI",172,27
"18525","South Shetland Is.",2003,"TREMATOMUS SCOTTI",172,13
"18526","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,53
"18527","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,53
"18528","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,40
"18529","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,40
"18530","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,55
"18531","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,41
"18532","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,24
"18533","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,17
"18534","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,18
"18535","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,17
"18536","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,34
"18537","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",172,27
"18538","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",172,41
"18539","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,32
"18540","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,50
"18541","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,52
"18542","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,36
"18543","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,34
"18544","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,35
"18545","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,34
"18546","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,19
"18547","South Shetland Is.",2003,"PSEUDOCHAENICHTHYS GEORGIANUS",172,35
"18548","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",172,27
"18549","South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",172,35
"18550","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",172,17
"18551","South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",172,14
"18552","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",172,18
"18553","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",172,20
"18554","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",172,18
"18555","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",172,18
"18556","South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",172,12
"18557","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,39
"18558","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,31
"18559","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,27
"18560","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,27
"18561","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,27
"18562","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,31
"18563","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,26
"18564","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18565","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,21
"18566","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,25
"18567","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18568","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,25
"18569","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,26
"18570","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,29
"18571","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,24
"18572","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,27
"18573","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,31
"18574","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,30
"18575","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,26
"18576","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,28
"18577","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,27
"18578","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,34
"18579","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,24
"18580","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,23
"18581","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,33
"18582","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,31
"18583","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,39
"18584","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,33
"18585","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,29
"18586","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,33
"18587","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18588","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,33
"18589","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18590","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,27
"18591","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18592","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,25
"18593","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,31
"18594","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18595","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,33
"18596","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,31
"18597","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,29
"18598","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,26
"18599","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,23
"18600","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,26
"18601","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,23
"18602","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,32
"18603","South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",172,24
"18604","South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",466,18
"18605","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,21
"18606","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,26
"18607","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,26
"18608","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,26
"18609","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,38
"18610","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,36
"18611","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,23
"18612","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,22
"18613","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,32
"18614","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,25
"18615","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,38
"18616","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,21
"18617","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",466,21
"18618","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",466,16
"18619","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",466,10
"18620","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",466,43
"18621","South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",466,17
"18622","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",466,37
"18623","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",466,36
"18624","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",466,34
"18625","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",466,13
"18626","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",466,36
"18627","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",466,34
"18628","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",352,41
"18629","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",352,52
"18630","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",352,45
"18631","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",352,43
"18632","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",352,43
"18633","South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",352,41
"18634","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,39
"18635","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,34
"18636","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,36
"18637","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,36
"18638","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,35
"18639","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,36
"18640","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,37
"18641","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,35
"18642","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,38
"18643","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,34
"18644","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,32
"18645","South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",352,30
"18646","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",352,24
"18647","South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",352,27
"18648","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,104
"18649","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,105
"18650","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,115
"18651","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,110
"18652","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,103
"18653","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,115
"18654","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,119
"18655","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,110
"18656","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,116
"18657","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,118
"18658","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,118
"18659","South Shetland Is.",2003,"PLEURAGRAMMA ANTARCTICUM",352,119
