"","X","Region","Year","Taxon","Depth","Length"
"15615",15615,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,41
"15616",15616,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,37
"15617",15617,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,40
"15618",15618,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,38
"15619",15619,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,43
"15620",15620,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,39
"15621",15621,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,41
"15622",15622,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,42
"15623",15623,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,40
"15624",15624,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,37
"15625",15625,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,40
"15626",15626,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,37
"15627",15627,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,40
"15628",15628,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,35
"15629",15629,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,35
"15630",15630,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",156,40
"15631",15631,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,41
"15632",15632,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,42
"15633",15633,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,41
"15634",15634,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,44
"15635",15635,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,43
"15636",15636,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,41
"15637",15637,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,40
"15638",15638,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,44
"15639",15639,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,45
"15640",15640,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,35
"15641",15641,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,42
"15642",15642,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,43
"15643",15643,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,42
"15644",15644,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,43
"15645",15645,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,43
"15646",15646,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,40
"15647",15647,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,41
"15648",15648,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,40
"15649",15649,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,39
"15650",15650,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,39
"15651",15651,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,42
"15652",15652,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,42
"15653",15653,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,41
"15654",15654,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,45
"15655",15655,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",156,40
"15656",15656,"South Shetland Is.",2003,"DISSOSTICHUS MAWSONI",130,25
"15657",15657,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,17
"15658",15658,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,22
"15659",15659,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,16
"15660",15660,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,16
"15661",15661,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,53
"15662",15662,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,46
"15663",15663,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,22
"15664",15664,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,23
"15665",15665,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,22
"15666",15666,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,26
"15667",15667,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,24
"15668",15668,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,23
"15669",15669,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,22
"15670",15670,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,24
"15671",15671,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,16
"15672",15672,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,24
"15673",15673,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,14
"15674",15674,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",130,59
"15675",15675,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,41
"15676",15676,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,39
"15677",15677,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,31
"15678",15678,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,33
"15679",15679,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,34
"15680",15680,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,40
"15681",15681,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,40
"15682",15682,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,40
"15683",15683,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,30
"15684",15684,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,40
"15685",15685,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,33
"15686",15686,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,31
"15687",15687,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,31
"15688",15688,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,33
"15689",15689,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,38
"15690",15690,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,30
"15691",15691,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,32
"15692",15692,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,33
"15693",15693,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,27
"15694",15694,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,26
"15695",15695,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,28
"15696",15696,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,26
"15697",15697,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,23
"15698",15698,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,24
"15699",15699,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",130,31
"15700",15700,"South Shetland Is.",2003,"NOTOTHENIA ROSSII",130,34
"15701",15701,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,39
"15702",15702,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,39
"15703",15703,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,43
"15704",15704,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,38
"15705",15705,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,42
"15706",15706,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,41
"15707",15707,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,38
"15708",15708,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,29
"15709",15709,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",130,41
"15710",15710,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",130,14
"15711",15711,"South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",130,16
"15712",15712,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,43
"15713",15713,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,38
"15714",15714,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,36
"15715",15715,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,37
"15716",15716,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",140,40
"15717",15717,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,40
"15718",15718,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",140,49
"15719",15719,"South Shetland Is.",2003,"LEPIDONOTOTHEN NUDIFRONS",140,16
"15720",15720,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,35
"15721",15721,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,33
"15722",15722,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"15723",15723,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"15724",15724,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,39
"15725",15725,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,33
"15726",15726,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,39
"15727",15727,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,33
"15728",15728,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,42
"15729",15729,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"15730",15730,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,38
"15731",15731,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,38
"15732",15732,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,39
"15733",15733,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,40
"15734",15734,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"15735",15735,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,33
"15736",15736,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,33
"15737",15737,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,37
"15738",15738,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,38
"15739",15739,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"15740",15740,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"15741",15741,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"15742",15742,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"15743",15743,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,36
"15744",15744,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,31
"15745",15745,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,30
"15746",15746,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",140,32
"15747",15747,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",140,17
"15748",15748,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",140,15
"15749",15749,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",140,18
"15750",15750,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",140,15
"15751",15751,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",140,12
"15752",15752,"South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",140,16
"15753",15753,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,25
"15754",15754,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,66
"15755",15755,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,24
"15756",15756,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,31
"15757",15757,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,32
"15758",15758,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,24
"15759",15759,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,39
"15760",15760,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,26
"15761",15761,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",140,14
"15762",15762,"South Shetland Is.",2003,"DISSOSTICHUS MAWSONI",333,27
"15763",15763,"South Shetland Is.",2003,"DISSOSTICHUS MAWSONI",333,46
"15764",15764,"South Shetland Is.",2003,"TREMATOMUS BERNACCHII",333,30
"15765",15765,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,32
"15766",15766,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,32
"15767",15767,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,33
"15768",15768,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,29
"15769",15769,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,33
"15770",15770,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,31
"15771",15771,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,32
"15772",15772,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",333,39
"15773",15773,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",333,41
"15774",15774,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,24
"15775",15775,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,39
"15776",15776,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,30
"15777",15777,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,27
"15778",15778,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,25
"15779",15779,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,30
"15780",15780,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,17
"15781",15781,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",333,16
"15782",15782,"South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",333,35
"15783",15783,"South Shetland Is.",2003,"CRYODRACO ANTARCTICUS",333,41
"15784",15784,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,18
"15785",15785,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,20
"15786",15786,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,16
"15787",15787,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,15
"15788",15788,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,15
"15789",15789,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,14
"15790",15790,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",333,11
"15791",15791,"South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",333,15
"15792",15792,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",333,40
"15793",15793,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",333,28
"15794",15794,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",333,26
"15795",15795,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",333,17
"15796",15796,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",333,26
"15797",15797,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",342,39
"15798",15798,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",342,41
"15799",15799,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",342,43
"15800",15800,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",342,40
"15801",15801,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",342,36
"15802",15802,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",342,35
"15803",15803,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",342,45
"15804",15804,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",342,39
"15805",15805,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,34
"15806",15806,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,36
"15807",15807,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,35
"15808",15808,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,30
"15809",15809,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,20
"15810",15810,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,30
"15811",15811,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,28
"15812",15812,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,26
"15813",15813,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,26
"15814",15814,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,24
"15815",15815,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,28
"15816",15816,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,22
"15817",15817,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,19
"15818",15818,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,29
"15819",15819,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",296,26
"15820",15820,"South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",296,27
"15821",15821,"South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",296,26
"15822",15822,"South Shetland Is.",2003,"TREMATOMUS EULEPIDOTUS",296,23
"15823",15823,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,19
"15824",15824,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,17
"15825",15825,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,20
"15826",15826,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,18
"15827",15827,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,19
"15828",15828,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,19
"15829",15829,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,18
"15830",15830,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",296,16
"15831",15831,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,38
"15832",15832,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,40
"15833",15833,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,41
"15834",15834,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,40
"15835",15835,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,39
"15836",15836,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,40
"15837",15837,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,41
"15838",15838,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,37
"15839",15839,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,37
"15840",15840,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,49
"15841",15841,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,40
"15842",15842,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,41
"15843",15843,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",296,42
"15844",15844,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,42
"15845",15845,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,41
"15846",15846,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,42
"15847",15847,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,42
"15848",15848,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,41
"15849",15849,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,40
"15850",15850,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,34
"15851",15851,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,40
"15852",15852,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,41
"15853",15853,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,39
"15854",15854,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,38
"15855",15855,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",296,35
"15856",15856,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",296,36
"15857",15857,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",296,33
"15858",15858,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",296,35
"15859",15859,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,27
"15860",15860,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,26
"15861",15861,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,32
"15862",15862,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,47
"15863",15863,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,26
"15864",15864,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,28
"15865",15865,"South Shetland Is.",2003,"LEPIDONOTOTHEN SQUAMIFRONS",342,23
"15866",15866,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,40
"15867",15867,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,36
"15868",15868,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,38
"15869",15869,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,38
"15870",15870,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,37
"15871",15871,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,36
"15872",15872,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,34
"15873",15873,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,37
"15874",15874,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,36
"15875",15875,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,39
"15876",15876,"South Shetland Is.",2003,"GOBIONOTOTHEN GIBBERIFRONS",162,40
"15877",15877,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",162,37
"15878",15878,"South Shetland Is.",2003,"CHIONODRACO RASTROSPINOSUS",162,42
"15879",15879,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,57
"15880",15880,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,53
"15881",15881,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,40
"15882",15882,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,35
"15883",15883,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,38
"15884",15884,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,39
"15885",15885,"South Shetland Is.",2003,"CHAENOCEPHALUS ACERATUS",162,34
"15886",15886,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,39
"15887",15887,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,43
"15888",15888,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,42
"15889",15889,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,42
"15890",15890,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,40
"15891",15891,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,40
"15892",15892,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,39
"15893",15893,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,43
"15894",15894,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,31
"15895",15895,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,31
"15896",15896,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,33
"15897",15897,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,51
"15898",15898,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,41
"15899",15899,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,43
"15900",15900,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,38
"15901",15901,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,38
"15902",15902,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,48
"15903",15903,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,38
"15904",15904,"South Shetland Is.",2003,"NOTOTHENIA CORIICEPS",162,43
"15905",15905,"South Shetland Is.",2003,"NOTOTHENIA ROSSII",162,41
"15906",15906,"South Shetland Is.",2003,"NOTOTHENIA ROSSII",162,37
"15907",15907,"South Shetland Is.",2003,"NOTOTHENIA ROSSII",162,36
"15908",15908,"South Shetland Is.",2003,"PARACHAENICHTHYS CHARCOTI",162,36
"15909",15909,"South Shetland Is.",2003,"PARACHAENICHTHYS CHARCOTI",162,36
"15910",15910,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",162,16
"15911",15911,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",162,16
"15912",15912,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",162,14
"15913",15913,"South Shetland Is.",2003,"LEPIDONOTOTHEN LARSENI",162,13
"15914",15914,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,41
"15915",15915,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,42
"15916",15916,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,45
"15917",15917,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,43
"15918",15918,"South Shetland Is.",2003,"CHAMPSOCEPHALUS GUNNARI",162,41
